NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_302	OR52K1	na	44719	-0.06504344940185547	-0.2453125	Yes	
row_303	OR7D4	na	44914	-0.06559300422668457	-0.24509998	Yes	
row_304	OR7C2	na	45090	-0.06615692377090454	-0.24450907	Yes	
row_305	OR4K1	na	45172	-0.0664282813668251	-0.24218991	Yes	
row_306	OR11H6	na	45294	-0.06679613888263702	-0.24057856	Yes	
row_307	OR13H1	na	45400	-0.06712591648101807	-0.23865685	Yes	
row_308	OR13C4	na	45701	-0.06806279718875885	-0.24023463	Yes	
row_309	OR10G3	na	45753	-0.0682457834482193	-0.23726502	Yes	
row_310	OR8A1	na	45764	-0.06828750669956207	-0.23354599	Yes	
row_311	OR2A14	na	45836	-0.06850726157426834	-0.23092587	Yes	
row_312	OR9G1	na	45988	-0.06904252618551254	-0.2297328	Yes	
row_313	OR14J1	na	45993	-0.0690559521317482	-0.22586055	Yes	
row_314	OR2T4	na	46478	-0.07052101939916611	-0.23065047	Yes	
row_315	OR4D2	na	46857	-0.0717465952038765	-0.233439	Yes	
row_316	OR5C1	na	47055	-0.07238603383302689	-0.23289306	Yes	
row_317	OR2A5	na	47056	-0.07238981872797012	-0.22875747	Yes	
row_318	OR2M3	na	47323	-0.0732819214463234	-0.22941758	Yes	
row_319	OR2A7	na	47529	-0.07403594255447388	-0.22892316	Yes	
row_320	OR4F17	na	48108	-0.07607898861169815	-0.23510829	Yes	
row_321	OR5P3	na	48156	-0.07621457427740097	-0.23161055	Yes	
row_322	OR52M1	na	48234	-0.0764748677611351	-0.22864455	Yes	
row_323	OR5B21	na	48406	-0.07718490809202194	-0.22735074	Yes	
row_324	OR5P2	na	48933	-0.07904220372438431	-0.23241912	Yes	
row_325	OR51I1	na	48987	-0.07923484593629837	-0.22885814	Yes	
row_326	OR1Q1	na	49099	-0.0796736404299736	-0.22632891	Yes	
row_327	OR52K2	na	49193	-0.08001528680324554	-0.22345218	Yes	
row_328	OR51M1	na	49258	-0.08034305274486542	-0.22002834	Yes	
row_329	OR11H4	na	49270	-0.08038339763879776	-0.21563649	Yes	
row_330	OR6A2	na	49365	-0.0807570144534111	-0.21273562	Yes	
row_331	OR13C5	na	49432	-0.08103061467409134	-0.20930894	Yes	
row_332	OR52A5	na	49478	-0.08119576424360275	-0.20549017	Yes	
row_333	OR52D1	na	49533	-0.08140315860509872	-0.20182356	Yes	
row_334	OR9Q1	na	49564	-0.08153527230024338	-0.19771211	Yes	
row_335	OR2B11	na	49703	-0.08225934207439423	-0.1955271	Yes	
row_336	OR52B6	na	49891	-0.08304516971111298	-0.19419001	Yes	
row_337	OR2T2	na	49900	-0.08309178054332733	-0.18958879	Yes	
row_338	OR52W1	na	50015	-0.08369839191436768	-0.18688427	Yes	
row_339	OR2D2	na	50025	-0.08375544100999832	-0.18226334	Yes	
